block_length,seed,test,memory_events,alternative,status,error,statistic,p_value,reject_at_alpha,alpha,n_resamples,n_randomized_units,n_focal_events,randomization_seed,elapsed_seconds
5000,1035,carryover_crt,5000,two-sided,ok,,0.3232919928410649,0.777111444277861,False,0.05,2000,25,125000,1811580870,0.010627799987560138
5000,1035,carryover_crt,10000,two-sided,ok,,0.6425062348698729,0.6231884057971014,False,0.05,2000,16,80000,1641350933,0.009491900011198595
5000,1035,total_effect_crt,5000,greater,ok,,1.681472422149577,0.03798100949525238,True,0.05,2000,26,130000,3011290946,0.010221100004855543
5000,1036,anticipation_pirt,-1,greater,ok,,-0.0005819066583767159,0.28235882058970513,False,0.05,2000,99,10000,3909309614,0.020166600006632507
5000,1036,carryover_crt,0,two-sided,ok,,1.0978938944933265,0.13143428285857073,False,0.05,2000,50,250000,690156915,0.010145300009753555
5000,1036,carryover_crt,1000,two-sided,ok,,1.0206506762767025,0.14042978510744628,False,0.05,2000,50,200000,2855891187,0.010586599993985146
5000,1036,carryover_crt,2500,two-sided,ok,,1.0020346975212693,0.15892053973013492,False,0.05,2000,50,125000,3836398004,0.010734000010415912
5000,1036,carryover_crt,5000,two-sided,ok,,0.3952769511545302,0.6941529235382309,False,0.05,2000,25,125000,2286428546,0.00990299999830313
5000,1036,carryover_crt,10000,two-sided,ok,,3.5598656690056902,0.0014992503748125937,True,0.05,2000,16,80000,3686740833,0.00846149999415502
5000,1036,total_effect_crt,5000,greater,ok,,2.394110184766382,0.01249375312343828,True,0.05,2000,25,125000,450837580,0.008983200008515269
5000,1037,anticipation_pirt,-1,greater,ok,,-0.0004952532968102837,0.3798100949525237,False,0.05,2000,99,10000,3761405211,0.015236500010360032
5000,1037,carryover_crt,0,two-sided,ok,,-0.6304162251438051,0.392303848075962,False,0.05,2000,50,250000,3087535714,0.011001800012309104
5000,1037,carryover_crt,1000,two-sided,ok,,-0.7263357827014477,0.32233883058470764,False,0.05,2000,50,200000,1699163716,0.01171639998210594
5000,1037,carryover_crt,2500,two-sided,ok,,-0.7599916613110602,0.3073463268365817,False,0.05,2000,50,125000,1710475862,0.012420500017469749
5000,1037,carryover_crt,5000,two-sided,ok,,-0.10825951757541294,0.9150424787606197,False,0.05,2000,25,125000,1342880825,0.010821300005773082
5000,1037,carryover_crt,10000,two-sided,ok,,-0.0024477496265436494,0.9995002498750625,False,0.05,2000,16,80000,88267672,0.008408499998040497
5000,1037,total_effect_crt,5000,greater,ok,,1.4632975666998624,0.07196401799100449,False,0.05,2000,25,125000,350809165,0.00999930000398308
5000,1038,anticipation_pirt,-1,greater,ok,,-0.0005244121268937555,0.43778110944527737,False,0.05,2000,99,5000,1230630586,0.01899699997738935
5000,1038,carryover_crt,0,two-sided,ok,,0.4827624689850659,0.4847576211894053,False,0.05,2000,50,250000,3888619472,0.01286919999984093
5000,1038,carryover_crt,1000,two-sided,ok,,0.3902692912997865,0.5807096451774113,False,0.05,2000,50,200000,1082509625,0.012904200004413724
5000,1038,carryover_crt,2500,two-sided,ok,,0.35563951203653216,0.6191904047976012,False,0.05,2000,50,125000,2418838792,0.01318039998295717
5000,1038,carryover_crt,5000,two-sided,ok,,-0.2605521538893282,0.7871064467766117,False,0.05,2000,25,125000,2352369779,0.013574700016761199
5000,1038,carryover_crt,10000,two-sided,ok,,1.8232417090578472,0.16941529235382308,False,0.05,2000,16,80000,3215994256,0.008828299993183464
5000,1038,total_effect_crt,5000,greater,ok,,1.5149785252287686,0.06946526736631684,False,0.05,2000,25,125000,58392604,0.015133700013393536
5000,1039,anticipation_pirt,-1,greater,ok,,0.000839595754082849,0.9890054972513743,False,0.05,2000,99,10000,2775318536,0.01744569998118095
5000,1039,carryover_crt,0,two-sided,ok,,-1.0617228557918668,0.12843578210894552,False,0.05,2000,50,250000,1082989108,0.010686100024031475
5000,1039,carryover_crt,1000,two-sided,ok,,-1.1672401730928943,0.10144927536231885,False,0.05,2000,50,200000,1903341267,0.011111900006653741
5000,1039,carryover_crt,2500,two-sided,ok,,-1.1934796523678601,0.09295352323838081,False,0.05,2000,50,125000,647049427,0.01174620000529103
5000,1039,carryover_crt,5000,two-sided,ok,,0.5412161476667223,0.5602198900549725,False,0.05,2000,25,125000,466815821,0.009027199994307011
5000,1039,carryover_crt,10000,two-sided,ok,,-2.487417442628555,0.031484257871064465,True,0.05,2000,16,80000,2178660351,0.008914599980926141
5000,1039,total_effect_crt,5000,greater,ok,,0.3957329899970132,0.33183408295852074,False,0.05,2000,24,120000,995999988,0.009342200006358325
5000,1040,anticipation_pirt,-1,greater,ok,,-0.0005069781725292981,0.02048975512243878,True,0.05,2000,99,5000,347132216,0.020922600000631064
5000,1040,carryover_crt,0,two-sided,ok,,0.7953930218093694,0.21989005497251374,False,0.05,2000,50,250000,1184816938,0.010783500008983538
5000,1040,carryover_crt,1000,two-sided,ok,,0.7316776835101285,0.2733633183408296,False,0.05,2000,50,200000,1153418439,0.011358199990354478
5000,1040,carryover_crt,2500,two-sided,ok,,0.7556236627820432,0.25787106446776614,False,0.05,2000,50,125000,619057462,0.011405099998228252
5000,1040,carryover_crt,5000,two-sided,ok,,-0.8519895809955298,0.36531734132933535,False,0.05,2000,25,125000,977742533,0.011228600022150204
5000,1040,carryover_crt,10000,two-sided,ok,,0.28005149303097276,0.8355822088955522,False,0.05,2000,16,80000,3951515762,0.00955339998472482
5000,1040,total_effect_crt,5000,greater,ok,,1.1220521221590816,0.10944527736131934,False,0.05,2000,27,135000,3090920998,0.009444800001801923
5000,1041,anticipation_pirt,-1,greater,ok,,-0.0005882071023924637,0.33183408295852074,False,0.05,2000,99,5000,4094958753,0.015404500009026378
5000,1041,carryover_crt,0,two-sided,ok,,0.40213735060203076,0.5822088955522239,False,0.05,2000,50,250000,3668356310,0.010843299998668954
5000,1041,carryover_crt,1000,two-sided,ok,,0.29647469331568105,0.6746626686656672,False,0.05,2000,50,200000,1062654819,0.010861799994017929
5000,1041,carryover_crt,2500,two-sided,ok,,0.272795833785981,0.7161419290354822,False,0.05,2000,50,125000,1466302682,0.010210900014499202
5000,1041,carryover_crt,5000,two-sided,ok,,0.7555990219861269,0.4707646176911544,False,0.05,2000,25,125000,749225281,0.009106500016059726
5000,1041,carryover_crt,10000,two-sided,ok,,-0.515243238131795,0.7136431784107946,False,0.05,2000,16,80000,2880851740,0.008925400004955009
5000,1041,total_effect_crt,5000,greater,ok,,2.1143576170856133,0.027486256871564217,True,0.05,2000,24,120000,1554001390,0.008951499999966472
5000,1042,anticipation_pirt,-1,greater,ok,,0.0008356812651908627,0.974512743628186,False,0.05,2000,99,5000,1399965762,0.01979559997562319
5000,1042,carryover_crt,0,two-sided,ok,,0.6906208646619768,0.3258370814592704,False,0.05,2000,50,250000,1487370935,0.011054899980081245
5000,1042,carryover_crt,1000,two-sided,ok,,0.5844856867936997,0.4147926036981509,False,0.05,2000,50,200000,2505447569,0.011506500013638288
5000,1042,carryover_crt,2500,two-sided,ok,,0.5320105484471918,0.46276861569215394,False,0.05,2000,50,125000,3385970619,0.010420399979921058
5000,1042,carryover_crt,5000,two-sided,ok,,0.3051836731366218,0.769615192403798,False,0.05,2000,25,125000,933849536,0.010362000000895932
5000,1042,carryover_crt,10000,two-sided,ok,,-0.8429102313406299,0.5582208895552224,False,0.05,2000,16,80000,294394622,0.009172799997031689
5000,1042,total_effect_crt,5000,greater,ok,,2.3490502544033984,0.012993503248375811,True,0.05,2000,26,130000,2549912465,0.009159100009128451
5000,1043,anticipation_pirt,-1,greater,ok,,0.00021968547313990227,0.7091454272863568,False,0.05,2000,99,10000,446413103,0.015242299996316433
5000,1043,carryover_crt,0,two-sided,ok,,-0.023897119540706235,0.9760119940029985,False,0.05,2000,50,250000,1680214973,0.01061290001962334
5000,1043,carryover_crt,1000,two-sided,ok,,-0.1592472966076992,0.8335832083958021,False,0.05,2000,50,200000,720225816,0.010286600008839741
5000,1043,carryover_crt,2500,two-sided,ok,,-0.23319599521929033,0.7486256871564217,False,0.05,2000,50,125000,2932827762,0.010365599999204278
5000,1043,carryover_crt,5000,two-sided,ok,,1.0062270168053509,0.3248375812093953,False,0.05,2000,25,125000,2039886362,0.010478699987288564
5000,1043,carryover_crt,10000,two-sided,ok,,-0.476402988371113,0.7176411794102948,False,0.05,2000,16,80000,1051295960,0.00898749998304993
5000,1043,total_effect_crt,5000,greater,ok,,1.888390355948299,0.029985007496251874,True,0.05,2000,25,125000,4128290308,0.010407800000393763
5000,1044,anticipation_pirt,-1,greater,ok,,0.0005632817298254688,0.9830084957521239,False,0.05,2000,99,10000,2479142793,0.019446499994955957
5000,1044,carryover_crt,0,two-sided,ok,,0.14025463603180652,0.8505747126436781,False,0.05,2000,50,250000,1250093984,0.011401900002965704
5000,1044,carryover_crt,1000,two-sided,ok,,0.05494769830392666,0.9425287356321839,False,0.05,2000,50,200000,1766961869,0.011456400010501966
5000,1044,carryover_crt,2500,two-sided,ok,,0.029352158807724668,0.9655172413793104,False,0.05,2000,50,125000,1656462392,0.010238599992590025
5000,1044,carryover_crt,5000,two-sided,ok,,0.8973156597324907,0.33833083458270863,False,0.05,2000,25,125000,431756944,0.010354600002756342
5000,1044,carryover_crt,10000,two-sided,ok,,0.7416327326024417,0.56071964017991,False,0.05,2000,16,80000,2552096955,0.008529399987310171
5000,1044,total_effect_crt,5000,greater,ok,,1.0683007744457076,0.1184407796101949,False,0.05,2000,30,150000,4097773778,0.009348300023702905
5000,1045,anticipation_pirt,-1,greater,ok,,0.0004712123568542633,0.6951524237881059,False,0.05,2000,99,10000,1056726933,0.016455100005259737
5000,1045,carryover_crt,0,two-sided,ok,,0.6417071055815221,0.34332833583208394,False,0.05,2000,50,250000,1253409946,0.011524600005941465
5000,1045,carryover_crt,1000,two-sided,ok,,0.5655480874454044,0.4062968515742129,False,0.05,2000,50,200000,496072346,0.011139400012325495
5000,1045,carryover_crt,2500,two-sided,ok,,0.5528561482375263,0.4127936031984008,False,0.05,2000,50,125000,2661317816,0.010537599999224767
5000,1045,carryover_crt,5000,two-sided,ok,,-0.8272783808237912,0.41329335332333833,False,0.05,2000,25,125000,2252437795,0.008855099993525073
5000,1045,carryover_crt,10000,two-sided,ok,,0.43592099052015687,0.7136431784107946,False,0.05,2000,16,80000,4212871810,0.009829199989326298
5000,1045,total_effect_crt,5000,greater,ok,,1.0262255485404017,0.1409295352323838,False,0.05,2000,28,140000,4006657267,0.009558699995977804
5000,1046,anticipation_pirt,-1,greater,ok,,-0.0008287227378269879,0.062468765617191405,False,0.05,2000,99,10000,1380951895,0.021059100021375343
5000,1046,carryover_crt,0,two-sided,ok,,0.7529617422470598,0.2623688155922039,False,0.05,2000,50,250000,114518966,0.011790999997174367
5000,1046,carryover_crt,1000,two-sided,ok,,0.6534124844371901,0.36431784107946025,False,0.05,2000,50,200000,3279620396,0.011314100003801286
5000,1046,carryover_crt,2500,two-sided,ok,,0.6375771047040224,0.36931534232883556,False,0.05,2000,50,125000,3078563259,0.010292499995557591
5000,1046,carryover_crt,5000,two-sided,ok,,-0.5337747074219884,0.6056971514242878,False,0.05,2000,25,125000,4054775982,0.00989269997808151
5000,1046,carryover_crt,10000,two-sided,ok,,-0.4699794897575863,0.7226386806596702,False,0.05,2000,16,80000,1043398358,0.008922799985157326
5000,1046,total_effect_crt,5000,greater,ok,,1.4756567062655808,0.06996501749125437,False,0.05,2000,27,135000,1483691849,0.009300699981395155
5000,1047,anticipation_pirt,-1,greater,ok,,0.00030144678854321496,0.551224387806097,False,0.05,2000,99,5000,81453260,0.017012199998134747
5000,1047,carryover_crt,0,two-sided,ok,,0.12998455719082064,0.8575712143928036,False,0.05,2000,50,250000,511454663,0.010791600012453273
5000,1047,carryover_crt,1000,two-sided,ok,,-0.006967900085616954,0.992503748125937,False,0.05,2000,50,200000,317158999,0.011623500002315268
5000,1047,carryover_crt,2500,two-sided,ok,,-0.07431759846165774,0.9080459770114943,False,0.05,2000,50,125000,64685154,0.011108000006061047
5000,1047,carryover_crt,5000,two-sided,ok,,1.1295223745462895,0.28785607196401797,False,0.05,2000,25,125000,3676411670,0.009943999990355223
5000,1047,carryover_crt,10000,two-sided,ok,,-1.9082469569495877,0.16741629185407297,False,0.05,2000,16,80000,456973845,0.009183400019537657
5000,1047,total_effect_crt,5000,greater,ok,,2.614732288202125,0.004497751124437781,True,0.05,2000,23,115000,739842169,0.009985499986214563
5000,1048,anticipation_pirt,-1,greater,ok,,0.0004373715783838964,0.6636681659170415,False,0.05,2000,99,5000,3584154836,0.020424799993634224
5000,1048,carryover_crt,0,two-sided,ok,,0.9366107786699683,0.15642178910544727,False,0.05,2000,50,250000,1243509851,0.010520300013013184
5000,1048,carryover_crt,1000,two-sided,ok,,0.8424285807552934,0.21189405297351324,False,0.05,2000,50,200000,53286091,0.011889200017321855
5000,1048,carryover_crt,2500,two-sided,ok,,0.8119177415872215,0.21539230384807595,False,0.05,2000,50,125000,3638184788,0.011545099987415597
5000,1048,carryover_crt,5000,two-sided,ok,,-0.7067803030068873,0.45377311344327836,False,0.05,2000,25,125000,4290893863,0.009037599986186251
5000,1048,carryover_crt,10000,two-sided,ok,,0.15044174668989152,0.912543728135932,False,0.05,2000,16,80000,3953797669,0.008707800006959587
5000,1048,total_effect_crt,5000,greater,ok,,1.2578450142968285,0.10294852573713144,False,0.05,2000,23,115000,177774146,0.009074100002180785
5000,1049,anticipation_pirt,-1,greater,ok,,0.0006691193465608645,0.768615692153923,False,0.05,2000,99,5000,1666962930,0.016176800010725856
5000,1049,carryover_crt,0,two-sided,ok,,0.5868080664119573,0.40679660169915044,False,0.05,2000,50,250000,4191709649,0.010965800000121817
5000,1049,carryover_crt,1000,two-sided,ok,,0.4779768891069294,0.527736131934033,False,0.05,2000,50,200000,108104368,0.011560299986740574
5000,1049,carryover_crt,2500,two-sided,ok,,0.43414655017334236,0.5427286356821589,False,0.05,2000,50,125000,541105495,0.0102912999864202
5000,1049,carryover_crt,5000,two-sided,ok,,-0.8309036608514785,0.4492753623188406,False,0.05,2000,25,125000,684748601,0.010035200015408918
5000,1049,carryover_crt,10000,two-sided,ok,,1.3861097184461542,0.2983508245877061,False,0.05,2000,16,80000,2295231599,0.008940700005041435
5000,1049,total_effect_crt,5000,greater,ok,,1.8013182661598692,0.033483258370814596,True,0.05,2000,26,130000,4082645793,0.011963500001002103
5000,1050,anticipation_pirt,-1,greater,ok,,0.0008210268370957408,0.8735632183908046,False,0.05,2000,99,5000,3477779385,0.01917509999475442
5000,1050,carryover_crt,0,two-sided,ok,,0.5668773473136277,0.4452773613193403,False,0.05,2000,50,250000,1085207151,0.011883400002261624
5000,1050,carryover_crt,1000,two-sided,ok,,0.4686895894074626,0.5157421289355323,False,0.05,2000,50,200000,3725388402,0.010975199984386563
5000,1050,carryover_crt,2500,two-sided,ok,,0.420959990741074,0.5657171414292853,False,0.05,2000,50,125000,3391686242,0.010635599988745525
5000,1050,carryover_crt,5000,two-sided,ok,,0.6462291049211919,0.4732633683158421,False,0.05,2000,25,125000,2138187447,0.00924660000600852
5000,1050,carryover_crt,10000,two-sided,ok,,-1.0261102250259837,0.4192903548225887,False,0.05,2000,16,80000,141978379,0.009157499996945262
5000,1050,total_effect_crt,5000,greater,ok,,1.885889290305034,0.030984507746126936,True,0.05,2000,27,135000,319180537,0.010622800007695332
5000,1051,anticipation_pirt,-1,greater,ok,,0.0006780967008039963,0.9850074962518741,False,0.05,2000,99,10000,2991781182,0.015747500001452863
5000,1051,carryover_crt,0,two-sided,ok,,-0.7512319029380383,0.2843578210894553,False,0.05,2000,50,250000,3755401842,0.010396600002422929
5000,1051,carryover_crt,1000,two-sided,ok,,-0.84190288085429,0.2288855572213893,False,0.05,2000,50,200000,2294706233,0.010858499997993931
5000,1051,carryover_crt,2500,two-sided,ok,,-0.8495470204953551,0.22138930534732634,False,0.05,2000,50,125000,2124685470,0.011700799979735166
5000,1051,carryover_crt,5000,two-sided,ok,,1.2427378917356433,0.1724137931034483,False,0.05,2000,25,125000,605835606,0.010061400011181831
5000,1051,carryover_crt,10000,two-sided,ok,,-1.328025719450228,0.2943528235882059,False,0.05,2000,16,80000,3126907454,0.009244799992302433
5000,1051,total_effect_crt,5000,greater,ok,,0.5822312908218606,0.2623688155922039,False,0.05,2000,23,115000,1872006254,0.009322600002633408
5000,1052,anticipation_pirt,-1,greater,ok,,-0.0002468913267260443,0.46476761619190404,False,0.05,2000,99,5000,909312232,0.014253700006520376
5000,1052,carryover_crt,0,two-sided,ok,,-1.2522218112438173,0.06646676661669165,False,0.05,2000,50,250000,631508431,0.011414999986300245
5000,1052,carryover_crt,1000,two-sided,ok,,-1.359231268664878,0.05847076461769116,False,0.05,2000,50,200000,452065961,0.012381599983200431
5000,1052,carryover_crt,2500,two-sided,ok,,-1.3733073282092512,0.03648175912043978,True,0.05,2000,50,125000,1214495138,0.010574999992968515
5000,1052,carryover_crt,5000,two-sided,ok,,-1.3588345285101235,0.1889055472263868,False,0.05,2000,25,125000,2025148837,0.008927499991841614
5000,1052,carryover_crt,10000,two-sided,ok,,-3.558883168009808,0.008995502248875561,True,0.05,2000,16,80000,245497202,0.009084499994060025
5000,1052,total_effect_crt,5000,greater,ok,,0.2337549579050254,0.4102948525737131,False,0.05,2000,27,135000,1730146305,0.009694999986095354
5000,1053,anticipation_pirt,-1,greater,ok,,-0.0006874351652011299,0.09045477261369315,False,0.05,2000,99,10000,384238590,0.015598800004227087
5000,1053,carryover_crt,0,two-sided,ok,,1.1709803729611488,0.08345827086456771,False,0.05,2000,50,250000,48949725,0.011554400000022724
5000,1053,carryover_crt,1000,two-sided,ok,,1.0816149752686919,0.11394302848575712,False,0.05,2000,50,200000,2911224669,0.010489200009033084
5000,1053,carryover_crt,2500,two-sided,ok,,1.0733788554215433,0.12593703148425786,False,0.05,2000,50,125000,2283214336,0.011363300000084564
5000,1053,carryover_crt,5000,two-sided,ok,,-0.7082835034751892,0.47176411794102946,False,0.05,2000,25,125000,981221160,0.010119200014742091
5000,1053,carryover_crt,10000,two-sided,ok,,1.203683222827222,0.29535232383808097,False,0.05,2000,16,80000,757551648,0.008475299982819706
5000,1053,total_effect_crt,5000,greater,ok,,1.7941099583219737,0.031484257871064465,True,0.05,2000,26,130000,412268080,0.009242800006177276
5000,1054,anticipation_pirt,-1,greater,ok,,0.0008315746647220569,0.9600199900049975,False,0.05,2000,99,5000,3991842747,0.020097300002817065
5000,1054,carryover_crt,0,two-sided,ok,,-0.525642227258727,0.4007996001999001,False,0.05,2000,50,250000,2014006066,0.010967200010782108
5000,1054,carryover_crt,1000,two-sided,ok,,-0.616026885161642,0.3583208395802099,False,0.05,2000,50,200000,304140609,0.010240100004011765
5000,1054,carryover_crt,2500,two-sided,ok,,-0.6451529437434376,0.3278360819590205,False,0.05,2000,50,125000,1568844508,0.010461099998792633
5000,1054,carryover_crt,5000,two-sided,ok,,0.010208319051593442,0.9890054972513743,False,0.05,2000,25,125000,72305113,0.009340599994175136
5000,1054,carryover_crt,10000,two-sided,ok,,-0.8516064800005874,0.47476261869065467,False,0.05,2000,16,80000,1136394463,0.009315400006016716
5000,1054,total_effect_crt,5000,greater,ok,,-0.28123737782460567,0.6211894052973513,False,0.05,2000,26,130000,1388435445,0.00910740002291277
5000,1055,anticipation_pirt,-1,greater,ok,,0.0008411300328051468,0.9015492253873063,False,0.05,2000,99,5000,3177411598,0.01597160001983866
5000,1055,carryover_crt,0,two-sided,ok,,0.22948943472056094,0.7411294352823589,False,0.05,2000,50,250000,2005477703,0.012451199989300221
5000,1055,carryover_crt,1000,two-sided,ok,,0.14019969674330202,0.8490754622688655,False,0.05,2000,50,200000,288922284,0.011948200000915676
5000,1055,carryover_crt,2500,two-sided,ok,,0.09468959764522308,0.8925537231384307,False,0.05,2000,50,125000,1817816531,0.011002000013832003
5000,1055,carryover_crt,5000,two-sided,ok,,0.5509772673790753,0.6031984007996002,False,0.05,2000,25,125000,3660222195,0.00978439999744296
5000,1055,carryover_crt,10000,two-sided,ok,,1.0867479762201664,0.4102948525737131,False,0.05,2000,16,80000,2519530025,0.009042899997439235
5000,1055,total_effect_crt,5000,greater,ok,,1.7446891023296862,0.03648175912043978,True,0.05,2000,28,140000,1270518976,0.00935029998072423
5000,1056,anticipation_pirt,-1,greater,ok,,0.0007794902020352345,0.9050474762618691,False,0.05,2000,99,10000,1273895635,0.020009900006698444
5000,1056,carryover_crt,0,two-sided,ok,,-0.017990319487497092,0.9790104947526237,False,0.05,2000,50,250000,1268119629,0.010666900023352355
5000,1056,carryover_crt,1000,two-sided,ok,,-0.12253879707457499,0.8640679660169915,False,0.05,2000,50,200000,637560788,0.010270200000377372
5000,1056,carryover_crt,2500,two-sided,ok,,-0.17534591587734222,0.7971014492753623,False,0.05,2000,50,125000,613969201,0.010336200008168817
5000,1056,carryover_crt,5000,two-sided,ok,,0.519589587816596,0.553223388305847,False,0.05,2000,25,125000,2006294138,0.009387199999764562
5000,1056,carryover_crt,10000,two-sided,ok,,0.39192274134112537,0.7691154422788605,False,0.05,2000,16,80000,3813602119,0.009925899998052046
5000,1056,total_effect_crt,5000,greater,ok,,0.9970262378180804,0.16491754122938532,False,0.05,2000,23,115000,1385732296,0.008888800017302856
5000,1057,anticipation_pirt,-1,greater,ok,,-0.00029994315334170907,0.32233883058470764,False,0.05,2000,99,10000,3816045442,0.016068800003267825
5000,1057,carryover_crt,0,two-sided,ok,,-1.8255649979093522,0.0079960019990005,True,0.05,2000,50,250000,2886559679,0.01088099999469705
5000,1057,carryover_crt,1000,two-sided,ok,,-2.0002989538354616,0.0079960019990005,True,0.05,2000,50,200000,1879149877,0.010352500015869737
5000,1057,carryover_crt,2500,two-sided,ok,,-2.067847632309705,0.006496751624187906,True,0.05,2000,50,125000,416673722,0.010213799978373572
5000,1057,carryover_crt,5000,two-sided,ok,,0.26676223443889613,0.8110944527736131,False,0.05,2000,25,125000,3165214431,0.009135899977991357
5000,1057,carryover_crt,10000,two-sided,ok,,-2.575279940968752,0.05997001499250375,False,0.05,2000,16,80000,2220584101,0.009260699996957555
5000,1057,total_effect_crt,5000,greater,ok,,0.009015200349837542,0.5017491254372813,False,0.05,2000,20,100000,3320857473,0.008892200014088303
5000,1058,anticipation_pirt,-1,greater,ok,,-0.0005200362769607239,0.39280359820089955,False,0.05,2000,99,5000,2838191857,0.01978659999440424
5000,1058,carryover_crt,0,two-sided,ok,,0.687629663960591,0.30184907546226886,False,0.05,2000,50,250000,2788558190,0.011179300025105476
5000,1058,carryover_crt,1000,two-sided,ok,,0.5694257866442018,0.41579210394802596,False,0.05,2000,50,200000,742254982,0.011092400003690273
5000,1058,carryover_crt,2500,two-sided,ok,,0.5190627078599335,0.42778610694652675,False,0.05,2000,50,125000,459799625,0.010223999997833744
5000,1058,carryover_crt,5000,two-sided,ok,,-2.3798300254595577,0.01249375312343828,True,0.05,2000,25,125000,362692862,0.010089300019899383
5000,1058,carryover_crt,10000,two-sided,ok,,-0.5947744855270721,0.6461769115442278,False,0.05,2000,16,80000,3440829697,0.010115900018718094
5000,1058,total_effect_crt,5000,greater,ok,,1.02216271220826,0.19140429785107446,False,0.05,2000,19,95000,1130100008,0.009045499988133088
5000,1059,anticipation_pirt,-1,greater,ok,,0.0006098880168506072,0.9290354822588706,False,0.05,2000,99,5000,928412018,0.021885900001507252
5000,1059,carryover_crt,0,two-sided,ok,,0.16971199596704545,0.8115942028985508,False,0.05,2000,50,250000,1613835830,0.01970380000420846
5000,1059,carryover_crt,1000,two-sided,ok,,0.02790339938608926,0.9685157421289355,False,0.05,2000,50,200000,3926034870,0.017849800002295524
5000,1059,carryover_crt,2500,two-sided,ok,,-0.050533119433343376,0.9440279860069966,False,0.05,2000,50,125000,281423064,0.015882000006968156
5000,1059,carryover_crt,5000,two-sided,ok,,0.279233434126228,0.7756121939030485,False,0.05,2000,25,125000,4194950938,0.011770100012654439
5000,1059,carryover_crt,10000,two-sided,ok,,-0.48723448827057136,0.7101449275362319,False,0.05,2000,16,80000,1728026043,0.012273900007130578
5000,1059,total_effect_crt,5000,greater,ok,,2.077447151740864,0.03248375812093953,True,0.05,2000,20,100000,2764252685,0.011184500006493181
5000,1060,anticipation_pirt,-1,greater,ok,,-0.00030363603898260786,0.33183408295852074,False,0.05,2000,99,5000,4243357426,0.02007099997717887
5000,1060,carryover_crt,0,two-sided,ok,,0.7894251018150896,0.2673663168415792,False,0.05,2000,50,250000,2973549527,0.0104867999907583
5000,1060,carryover_crt,1000,two-sided,ok,,0.6874888841022737,0.3278360819590205,False,0.05,2000,50,200000,998491856,0.010785599995870143
5000,1060,carryover_crt,2500,two-sided,ok,,0.6310140653631984,0.3613193403298351,False,0.05,2000,50,125000,2447057042,0.010054599988507107
5000,1060,carryover_crt,5000,two-sided,ok,,-0.4043011117485164,0.6781609195402298,False,0.05,2000,25,125000,3431913260,0.009531500021694228
5000,1060,carryover_crt,10000,two-sided,ok,,-0.4709447382758374,0.6991504247876063,False,0.05,2000,16,80000,863806499,0.008526099991286173
5000,1060,total_effect_crt,5000,greater,ok,,1.928670769794782,0.028985507246376812,True,0.05,2000,27,135000,376671605,0.009602800011634827
5000,1061,anticipation_pirt,-1,greater,ok,,-0.0004935839346133421,0.4097951024487756,False,0.05,2000,99,10000,3446302979,0.016133500001160428
5000,1061,carryover_crt,0,two-sided,ok,,-0.31535495277118686,0.6501749125437282,False,0.05,2000,50,250000,4095669043,0.011079799995059147
5000,1061,carryover_crt,1000,two-sided,ok,,-0.4296310902540201,0.5372313843078461,False,0.05,2000,50,200000,1454740460,0.0105518999916967
5000,1061,carryover_crt,2500,two-sided,ok,,-0.4403657499424518,0.5382308845577212,False,0.05,2000,50,125000,1731865286,0.010862900002393872
5000,1061,carryover_crt,5000,two-sided,ok,,-1.7951396387973428,0.07246376811594203,False,0.05,2000,25,125000,640606203,0.009222599997883663
5000,1061,carryover_crt,10000,two-sided,ok,,0.32437849308159206,0.7871064467766117,False,0.05,2000,16,80000,3676655994,0.009443599992664531
5000,1061,total_effect_crt,5000,greater,ok,,-0.33033539213947954,0.6211894052973513,False,0.05,2000,20,100000,988444376,0.009753100021043792
5000,1062,anticipation_pirt,-1,greater,ok,,-0.0003656448302179548,0.16391804097951024,False,0.05,2000,99,10000,1361308662,0.02001929999096319
5000,1062,carryover_crt,0,two-sided,ok,,0.10539479749575262,0.8855572213893054,False,0.05,2000,50,250000,4123725636,0.010980000020936131
5000,1062,carryover_crt,1000,two-sided,ok,,0.03488089888945231,0.9590204897551224,False,0.05,2000,50,200000,1901343897,0.010865399992326275
5000,1062,carryover_crt,2500,two-sided,ok,,-0.017587359686553547,0.9830084957521239,False,0.05,2000,50,125000,2957799085,0.01007489999756217
5000,1062,carryover_crt,5000,two-sided,ok,,0.7110555036174953,0.4737631184407796,False,0.05,2000,25,125000,3903885440,0.009432100021513179
5000,1062,carryover_crt,10000,two-sided,ok,,-0.5621709878261203,0.703648175912044,False,0.05,2000,16,80000,2837537549,0.010103199980221689
5000,1062,total_effect_crt,5000,greater,ok,,1.2005416193134426,0.08295852073963018,False,0.05,2000,34,170000,2579069588,0.01085430002422072
5000,1063,anticipation_pirt,-1,greater,ok,,-0.0003379110619297355,0.2193903048475762,False,0.05,2000,99,5000,3091872108,0.017060300015145913
5000,1063,carryover_crt,0,two-sided,ok,,0.09640711765615631,0.9055472263868066,False,0.05,2000,50,250000,511950862,0.010877399996388704
5000,1063,carryover_crt,1000,two-sided,ok,,-0.030836699798945367,0.9685157421289355,False,0.05,2000,50,200000,505372271,0.010952700016787276
5000,1063,carryover_crt,2500,two-sided,ok,,-0.04825759977462894,0.9485257371314343,False,0.05,2000,50,125000,1302275223,0.010530300001846626
